Country,Name,Region,Scenario,Degrees,GCM,Labor Shock,ST_AG_Welfare_in_M_USD,ST_NONAG_Welfare_in_M_USD,Welfare_in_M_USD,Valueadded_in_M_USD,Initial_Income_in_M_USD
pak,Pakistan,S Asia,Labor Only (All Sectors),1,KACE-1-0-G,ISO,-224.2626343,-481.6987305,-705.9611816,330316.3011,318852.125
lka,Sri Lanka,S Asia,Labor Only (All Sectors),1,KACE-1-0-G,ISO,7.971535683,10.19350529,18.16504288,76728.41096,81567.0313
xsa,Rest of South Asia,S Asia,Labor Only (All Sectors),1,KACE-1-0-G,ISO,0.473958552,-0.004237529,0.46972084,6478.645404,6360.7217
can,Canada,N America,Labor Only (All Sectors),1,KACE-1-0-G,ISO,-1.826085806,-145.8541107,-147.6801758,1314982.922,1470133.25
usa,United States of America,N America,Labor Only (All Sectors),1,KACE-1-0-G,ISO,29.95096016,-2835.603027,-2805.653076,15606495.82,17663314
mex,Mexico,N America,Labor Only (All Sectors),1,KACE-1-0-G,ISO,139.4488525,382.4392395,521.8880615,1074965.616,1045179
xna,Rest of North America,N America,Labor Only (All Sectors),1,KACE-1-0-G,ISO,0.121314943,-0.590145946,-0.468831956,31446.136,36104.6172
arg,Argentina,S America,Labor Only (All Sectors),1,KACE-1-0-G,ISO,-4.615133286,-47.85634613,-52.47148895,513469.6686,605007.875
bol,Bolivia,S America,Labor Only (All Sectors),1,KACE-1-0-G,ISO,4.799097061,-0.550369382,4.248727322,31272.25462,35194.4219
bra,Brazil,S America,Labor Only (All Sectors),1,KACE-1-0-G,ISO,148.2886047,823.1885986,971.477417,1532254.245,1820812.375
chl,Chile,S America,Labor Only (All Sectors),1,KACE-1-0-G,ISO,-0.178967446,-12.01753998,-12.19651604,258966.5603,252467.9219
col,Colombia,S America,Labor Only (All Sectors),1,KACE-1-0-G,ISO,-0.319529116,13.49616432,13.17665291,264684.6565,285542.3437
ecu,Ecuador,S America,Labor Only (All Sectors),1,KACE-1-0-G,ISO,-0.576763868,-2.250723839,-2.827488422,95360.94733,91470.0547
pry,Paraguay,S America,Labor Only (All Sectors),1,KACE-1-0-G,ISO,-7.306983471,-22.51280785,-29.81977463,34200.03753,36365.2734
per,Peru,S America,Labor Only (All Sectors),1,KACE-1-0-G,ISO,3.144837141,7.582992077,10.72781849,196870.4334,192188.6563
ury,Uruguay,S America,Labor Only (All Sectors),1,KACE-1-0-G,ISO,2.211645365,0.288089931,2.499739409,50360.05408,58933.2617
ven,Venezuela,S America,Labor Only (All Sectors),1,KACE-1-0-G,ISO,36.005867,214.9713135,250.9772492,231786.982,227818.25
xsm,Rest of South America,S America,Labor Only (All Sectors),1,KACE-1-0-G,ISO,-0.000166475,1.601664782,1.601498127,11449.23467,12486.4063
cri,Costa Rica,C America,Labor Only (All Sectors),1,KACE-1-0-G,ISO,-1.880972743,-1.56921339,-3.450184345,48892.29968,56441.3281
gtm,Guatemala,C America,Labor Only (All Sectors),1,KACE-1-0-G,ISO,17.75696182,17.87664795,35.63362122,65807.24184,65803.1172
hnd,Honduras,C America,Labor Only (All Sectors),1,KACE-1-0-G,ISO,2.581648588,3.775471211,6.357117176,19662.4006,20325.9297
nic,Nicaragua,C America,Labor Only (All Sectors),1,KACE-1-0-G,ISO,-0.407838404,-0.569503605,-0.977342188,11431.13223,12682.29
pan,Panama,C America,Labor Only (All Sectors),1,KACE-1-0-G,ISO,0.522669077,1.466699123,1.989369035,51717.71568,56917.7617
slv,El Salvador,C America,Labor Only (All Sectors),1,KACE-1-0-G,ISO,0.672375679,1.316573262,1.988951206,22447.3747,22695.1777
xca,Rest of Central America,C America,Labor Only (All Sectors),1,KACE-1-0-G,ISO,1.298962236,1.622644663,2.921606064,1261.343153,1638.5942
dom,Dominican Republic,C America,Labor Only (All Sectors),1,KACE-1-0-G,ISO,7.762957096,12.79526711,20.55823135,73011.67222,73286.0078
hti,Haiti,C America,Labor Only (All Sectors),1,KACE-1-0-G,ISO,0.053589314,0.067738079,0.121326357,13165.08978,13306.667
jam,Jamaica,C America,Labor Only (All Sectors),1,KACE-1-0-G,ISO,0.353748411,0.372622311,0.726371348,11199.61762,13920.3203
pri,Puerto Rico,C America,Labor Only (All Sectors),1,KACE-1-0-G,ISO,0.809776306,9.843294144,10.65307808,88186.64549,92681.7188
tto,Trinidad and Tobago,C America,Labor Only (All Sectors),1,KACE-1-0-G,ISO,0.281814724,4.189274788,4.471090317,21229.1312,20768.2227
xcb,Rest of Caribbean,C America,Labor Only (All Sectors),1,KACE-1-0-G,ISO,-15.9947319,-23.26539421,-39.26013184,119976.1443,125676.7969
aut,Austria,Europe,Labor Only (All Sectors),1,KACE-1-0-G,ISO,-0.57941556,-2.179777622,-2.759191752,288015.861,368294.3438
bel,Belgium,Europe,Labor Only (All Sectors),1,KACE-1-0-G,ISO,4.104688168,10.49723625,14.60189438,337525.0001,448323.2187
bgr,Bulgaria,Europe,Labor Only (All Sectors),1,KACE-1-0-G,ISO,-0.060310498,1.285066605,1.224760294,46822.77924,53544.9297
hrv,Croatia,Europe,Labor Only (All Sectors),1,KACE-1-0-G,ISO,-1.035750151,-2.161390305,-3.197141171,40347.9858,50285.0195
cyp,Cyprus,Europe,Labor Only (All Sectors),1,KACE-1-0-G,ISO,0.863075256,4.76994133,5.633015633,18698.6466,19540.6523
cze,Czech Republic,Europe,Labor Only (All Sectors),1,KACE-1-0-G,ISO,0.391045898,0.202942222,0.593988359,168739.1319,193082.875
dnk,Denmark,Europe,Labor Only (All Sectors),1,KACE-1-0-G,ISO,2.144045353,-1.2655617,0.878486633,270579.1919,298167.9063
est,Estonia,Europe,Labor Only (All Sectors),1,KACE-1-0-G,ISO,0.404092491,-0.114739552,0.289353251,19880.63649,24291.8047
fin,Finland,Europe,Labor Only (All Sectors),1,KACE-1-0-G,ISO,0.408388644,2.431623459,2.84001255,190558.2423,226543.8594
fra,France,Europe,Labor Only (All Sectors),1,KACE-1-0-G,ISO,10.52084923,15.70119667,26.22208786,1679692.874,2334273.5
deu,Germany,Europe,Labor Only (All Sectors),1,KACE-1-0-G,ISO,-3.615986824,-4.450268269,-8.066067696,2695266.552,3309027.25
grc,Greece,Europe,Labor Only (All Sectors),1,KACE-1-0-G,ISO,1.742060423,3.806681633,5.548746109,146290.767,178645.4531
hun,Hungary,Europe,Labor Only (All Sectors),1,KACE-1-0-G,ISO,-0.703217447,-4.473353386,-5.176564694,102057.0524,129410.2344
irl,Ireland,Europe,Labor Only (All Sectors),1,KACE-1-0-G,ISO,-1.91956985,-2.948885918,-4.868439674,289339.8116,308923.125
ita,Italy,Europe,Labor Only (All Sectors),1,KACE-1-0-G,ISO,-1.709990501,-19.35411072,-21.0640049,1400627.102,1739692.875
lva,Latvia,Europe,Labor Only (All Sectors),1,KACE-1-0-G,ISO,0.283965886,-0.052320212,0.231645465,22500.86449,27634.2188
ltu,Lithuania,Europe,Labor Only (All Sectors),1,KACE-1-0-G,ISO,0.204370707,0.844017565,1.048387051,37254.97136,44220.0352
lux,Luxembourg,Europe,Labor Only (All Sectors),1,KACE-1-0-G,ISO,0.441178828,-0.206360906,0.23481746,52039.14419,60737.8008
mlt,Malta,Europe,Labor Only (All Sectors),1,KACE-1-0-G,ISO,0.243182719,-0.612127006,-0.368943959,10150.52118,12213.8828
nld,Netherlands,Europe,Labor Only (All Sectors),1,KACE-1-0-G,ISO,3.696042299,8.749499321,12.4455061,591769.5196,749251.6875
pol,Poland,Europe,Labor Only (All Sectors),1,KACE-1-0-G,ISO,0.660081208,0.035770252,0.69584316,383990.9938,488390.6875
prt,Portugal,Europe,Labor Only (All Sectors),1,KACE-1-0-G,ISO,0.321807355,1.456906438,1.77871871,167046.0794,197595.2969
rou,Romania,Europe,Labor Only (All Sectors),1,KACE-1-0-G,ISO,-2.401390076,-1.977440596,-4.378834724,172184.9273,189773.4844
svk,Slovakia,Europe,Labor Only (All Sectors),1,KACE-1-0-G,ISO,-0.106493011,-0.384011745,-0.490504503,73501.22106,86277.4531
svn,Slovenia,Europe,Labor Only (All Sectors),1,KACE-1-0-G,ISO,0.197342426,-0.890197277,-0.692857146,33702.51129,43449.5859
esp,Spain,Europe,Labor Only (All Sectors),1,KACE-1-0-G,ISO,8.207733154,19.5761013,27.78382301,1006238.584,1176747
swe,Sweden,Europe,Labor Only (All Sectors),1,KACE-1-0-G,ISO,0.506613612,2.723154783,3.229792833,341947.0578,481407.4688
gbr,United Kingdom,Europe,Labor Only (All Sectors),1,KACE-1-0-G,ISO,11.72557449,8.44934845,20.17504501,2070663.3,2462082.5
che,Switzerland,Europe,Labor Only (All Sectors),1,KACE-1-0-G,ISO,-2.821543932,-4.543645859,-7.3652215,614780.3482,618194.375
nor,Norway,Europe,Labor Only (All Sectors),1,KACE-1-0-G,ISO,1.189017773,-7.645129204,-6.456128597,302568.304,353843
xef,Rest of European Free Trade Association,Europe,Labor Only (All Sectors),1,KACE-1-0-G,ISO,0.111573949,-0.147056788,-0.035482317,26777.26109,28340.1992
alb,Albania,E Europe,Labor Only (All Sectors),1,KACE-1-0-G,ISO,-0.074634425,-0.313199669,-0.387833804,9961.498811,11598.3936
srb,Serbia,E Europe,Labor Only (All Sectors),1,KACE-1-0-G,ISO,-1.780859828,-1.510115385,-3.290975094,32499.2485,41049.5742
blr,Belarus,E Europe,Labor Only (All Sectors),1,KACE-1-0-G,ISO,0.085707545,2.295180798,2.380888224,41291.25916,51442.7148
rus,Russian Federation,E Europe,Labor Only (All Sectors),1,KACE-1-0-G,ISO,-11.69665146,-74.02285767,-85.71943665,1414849.657,1416931.5
ukr,Ukraine,E Europe,Labor Only (All Sectors),1,KACE-1-0-G,ISO,-4.070437431,-3.113594532,-7.18403244,92953.81384,98648.5625
xee,Rest of Eastern Europe,E Europe,Labor Only (All Sectors),1,KACE-1-0-G,ISO,-0.168925375,-0.052763071,-0.221688613,6978.320462,9089.6191
xer,Rest of Europe,E Europe,Labor Only (All Sectors),1,KACE-1-0-G,ISO,-0.89536649,-0.569859385,-1.465226412,59313.17139,67338.8828
kaz,Kazakhstan,C Asia,Labor Only (All Sectors),1,KACE-1-0-G,ISO,-0.329568625,-10.0717907,-10.40135765,155216.6755,156797.7969
kgz,Kyrgyzstan,C Asia,Labor Only (All Sectors),1,KACE-1-0-G,ISO,1.117748857,-1.393229485,-0.275479853,5631.758315,6901.4082
tjk,Tajikistan,C Asia,Labor Only (All Sectors),1,KACE-1-0-G,ISO,0.641469777,-0.117021762,0.524448037,6230.993532,6962.8936
uzb,Uzbekistan,C Asia,Labor Only (All Sectors),1,KACE-1-0-G,ISO,4.209983826,0.383271456,4.59325695,59072.85149,58356.4453
xsu,Rest of Former Soviet Union,C Asia,Labor Only (All Sectors),1,KACE-1-0-G,ISO,-0.078675494,2.059084654,1.980407834,38501.65897,34832.8945
arm,Armenia,C Asia,Labor Only (All Sectors),1,KACE-1-0-G,ISO,-0.145435661,-0.365136772,-0.51057291,9593.049776,10835.7744
aze,Azerbaijan,C Asia,Labor Only (All Sectors),1,KACE-1-0-G,ISO,0.620942175,3.648202896,4.269143105,39217.26613,38413.6484
geo,Georgia,E Europe,Labor Only (All Sectors),1,KACE-1-0-G,ISO,0.062761605,0.126154214,0.188916132,13221.33537,14890.5439
bhr,Bahrain,M East & N Africa,Labor Only (All Sectors),1,KACE-1-0-G,ISO,0.851844251,0.689927816,1.541771174,35957.80133,32165.9746
irn,Iran,M East & N Africa,Labor Only (All Sectors),1,KACE-1-0-G,ISO,21.64360046,2.630175352,24.27377701,515346.4176,434931.9375
irq,Iraq,M East & N Africa,Labor Only (All Sectors),1,KACE-1-0-G,ISO,63.08493042,179.8176575,242.9026489,219386.9528,174636.375
isr,Israel,M East & N Africa,Labor Only (All Sectors),1,KACE-1-0-G,ISO,7.780849457,68.33763123,76.11846924,271465.7657,327577.625
jor,Jordan,M East & N Africa,Labor Only (All Sectors),1,KACE-1-0-G,ISO,4.533784866,10.93198395,15.46576977,36172.58826,38384.7266
kwt,Kuwait,M East & N Africa,Labor Only (All Sectors),1,KACE-1-0-G,ISO,2.502629042,26.59926605,29.10188675,123851.7658,110131.9297
lbn,Lebanon,M East & N Africa,Labor Only (All Sectors),1,KACE-1-0-G,ISO,1.38488245,2.493854046,3.878742695,43210.48119,46798.6133
omn,Oman,M East & N Africa,Labor Only (All Sectors),1,KACE-1-0-G,ISO,5.728154182,46.38061523,52.10877991,79547.22301,71967.0938
pse,Palestine,M East & N Africa,Labor Only (All Sectors),1,KACE-1-0-G,ISO,8.189153671,16.2060051,24.39515495,14506.15917,14449.8262
qat,Qatar,M East & N Africa,Labor Only (All Sectors),1,KACE-1-0-G,ISO,3.349375963,254.1063232,257.4557495,150309.7396,144336.1875
sau,Saudi Arabia,M East & N Africa,Labor Only (All Sectors),1,KACE-1-0-G,ISO,86.27423096,659.6953125,745.9693604,717614.6933,623457.25
syr,Syrian Arab Republic,M East & N Africa,Labor Only (All Sectors),1,KACE-1-0-G,ISO,0.161767751,0.634892583,0.796655416,11606.10289,15360.2432
tur,Turkey,M East & N Africa,Labor Only (All Sectors),1,KACE-1-0-G,ISO,8.584037781,31.63956833,40.22354889,672482.8986,767607.5
are,United Arab Emirates,M East & N Africa,Labor Only (All Sectors),1,KACE-1-0-G,ISO,17.76156807,388.4992676,406.2606812,381383.6835,337926.6875
xws,Rest of Western Asia,M East & N Africa,Labor Only (All Sectors),1,KACE-1-0-G,ISO,55.69604492,27.85589027,83.55194092,17328.90224,19057.4824
dza,Algeria,M East & N Africa,Labor Only (All Sectors),1,KACE-1-0-G,ISO,12.4345398,3.781584501,16.21611786,149027.0735,152328.75
egy,Egypt,M East & N Africa,Labor Only (All Sectors),1,KACE-1-0-G,ISO,17.5277977,38.43804169,55.96580505,249434.5177,221589.6875
mar,Morocco,M East & N Africa,Labor Only (All Sectors),1,KACE-1-0-G,ISO,4.738596916,5.811706543,10.55030632,99709.36145,96825.1016
tun,Tunisia,M East & N Africa,Labor Only (All Sectors),1,KACE-1-0-G,ISO,3.197318554,3.286988735,6.484310627,33090.36173,39588.7969
xnf,Rest of North Africa,M East & N Africa,Labor Only (All Sectors),1,KACE-1-0-G,ISO,3.719343185,-0.079323336,3.64001751,60859.96295,60982.6328
ben,Benin,Sub-Saharan Africa,Labor Only (All Sectors),1,KACE-1-0-G,ISO,5.98838234,2.6783638,8.666745186,9998.454091,11939.5635
bfa,Burkina Faso,Sub-Saharan Africa,Labor Only (All Sectors),1,KACE-1-0-G,ISO,-3.625527859,-4.369740486,-7.995271206,12273.69609,13260.4795
cmr,Cameroon,Sub-Saharan Africa,Labor Only (All Sectors),1,KACE-1-0-G,ISO,2.519236088,2.628353119,5.147586823,32652.87069,33822.0273
civ,Côte d'Ivoire,Sub-Saharan Africa,Labor Only (All Sectors),1,KACE-1-0-G,ISO,20.34184647,45.57991028,65.92173004,44814.00262,48491.9961
gha,Ghana,Sub-Saharan Africa,Labor Only (All Sectors),1,KACE-1-0-G,ISO,31.11314583,58.10908127,89.22222138,52146.10277,56548.1328
gin,Guinea,Sub-Saharan Africa,Labor Only (All Sectors),1,KACE-1-0-G,ISO,3.130106449,2.25123167,5.381341457,8454.469752,9704.915
mli,Mali,Sub-Saharan Africa,Labor Only (All Sectors),1,KACE-1-0-G,ISO,9.320579529,2.460082531,11.78066254,13792.51909,14441.8711
ner,Niger,Sub-Saharan Africa,Labor Only (All Sectors),1,KACE-1-0-G,ISO,-3.512302876,-2.86667347,-6.378974915,10467.61713,10187.2168
nga,Nigeria,Sub-Saharan Africa,Labor Only (All Sectors),1,KACE-1-0-G,ISO,33.54122543,50.87275696,84.41396332,363748.5919,351873.0313
sen,Senegal,Sub-Saharan Africa,Labor Only (All Sectors),1,KACE-1-0-G,ISO,38.37639618,31.55289269,69.92927551,16967.08291,19634.0078
tgo,Togo,Sub-Saharan Africa,Labor Only (All Sectors),1,KACE-1-0-G,ISO,2.211524248,2.499616623,4.711140156,4801.14959,5927.6763
xwf,Rest of Western Africa,Sub-Saharan Africa,Labor Only (All Sectors),1,KACE-1-0-G,ISO,24.04093552,7.29276371,31.33371353,13873.75896,16344.1787
caf,Central African Republic,Sub-Saharan Africa,Labor Only (All Sectors),1,KACE-1-0-G,ISO,0.201184541,-0.080855362,0.120328851,1919.252688,1904.2909
tcd,Chad,Sub-Saharan Africa,Labor Only (All Sectors),1,KACE-1-0-G,ISO,5.903466225,0.418214917,6.321681023,9752.811427,9400.3691
cog,Congo,Sub-Saharan Africa,Labor Only (All Sectors),1,KACE-1-0-G,ISO,1.574385524,-0.96920383,0.605180502,6295.030544,9347.5195
cod,Democratic Republic of the Congo,Sub-Saharan Africa,Labor Only (All Sectors),1,KACE-1-0-G,ISO,1.603981018,0.936110914,2.540093184,34892.36037,35738.1094
gnq,Equatorial Guinea,Sub-Saharan Africa,Labor Only (All Sectors),1,KACE-1-0-G,ISO,-0.137847945,-0.60659349,-0.74444139,9732.614641,10678.1719
gab,Gabon,Sub-Saharan Africa,Labor Only (All Sectors),1,KACE-1-0-G,ISO,1.431040645,1.408470154,2.839508534,14593.49193,13368.249
xac,Rest of South and Central Africa,Sub-Saharan Africa,Labor Only (All Sectors),1,KACE-1-0-G,ISO,1.350478649,-6.89015007,-5.539675236,49388.72103,60546.6953
com,Comoros,Sub-Saharan Africa,Labor Only (All Sectors),1,KACE-1-0-G,ISO,-0.252654731,-0.040783964,-0.293438733,930.5551598,981.2072
eth,Ethiopia,Sub-Saharan Africa,Labor Only (All Sectors),1,KACE-1-0-G,ISO,1.125157118,-0.319023371,0.806134701,71920.34853,76864.0938
ken,Kenya,Sub-Saharan Africa,Labor Only (All Sectors),1,KACE-1-0-G,ISO,-2.226648808,-1.198119998,-3.42476511,79547.84022,77113.7031
mdg,Madagascar,Sub-Saharan Africa,Labor Only (All Sectors),1,KACE-1-0-G,ISO,4.824422836,0.605844021,5.430267334,12734.4005,12385.7598
mwi,Malawi,Sub-Saharan Africa,Labor Only (All Sectors),1,KACE-1-0-G,ISO,-0.236687228,-0.026944155,-0.263631701,8393.566427,8407
mus,Mauritius,Sub-Saharan Africa,Labor Only (All Sectors),1,KACE-1-0-G,ISO,0.112627536,-0.208428785,-0.095801197,11501.04829,12268.0928
moz,Mozambique,Sub-Saharan Africa,Labor Only (All Sectors),1,KACE-1-0-G,ISO,-0.72225666,-1.219381332,-1.941638708,11968.95216,12348.6631
rwa,Rwanda,Sub-Saharan Africa,Labor Only (All Sectors),1,KACE-1-0-G,ISO,-0.057509631,0.100408331,0.042898759,8383.379628,8697.6426
sdn,Sudan,Sub-Saharan Africa,Labor Only (All Sectors),1,KACE-1-0-G,ISO,-1.890600801,-46.70853424,-48.59915161,124735.8095,121914.9219
tza,"Tanzania, United Republic of",Sub-Saharan Africa,Labor Only (All Sectors),1,KACE-1-0-G,ISO,-8.368471146,-3.328027964,-11.69650269,47783.89261,50112.3516
uga,Uganda,Sub-Saharan Africa,Labor Only (All Sectors),1,KACE-1-0-G,ISO,-1.568878174,0.282556802,-1.286319017,29393.47599,28899.8398
zmb,Zambia,Sub-Saharan Africa,Labor Only (All Sectors),1,KACE-1-0-G,ISO,-0.357532293,-0.396964759,-0.754496634,24640.60172,23699.3281
zwe,Zimbabwe,Sub-Saharan Africa,Labor Only (All Sectors),1,KACE-1-0-G,ISO,0.451227546,-0.514971375,-0.063744158,15591.5875,16528.8145
xec,Rest of Eastern Africa,Sub-Saharan Africa,Labor Only (All Sectors),1,KACE-1-0-G,ISO,-3.158666134,-4.23240757,-7.39107275,17498.11635,19310.1895
bwa,Botswana,Sub-Saharan Africa,Labor Only (All Sectors),1,KACE-1-0-G,ISO,0.166576147,0.013837948,0.180413261,15429.91615,14402.4277
swz,Eswatini,Sub-Saharan Africa,Labor Only (All Sectors),1,KACE-1-0-G,ISO,-0.072820358,-0.007403704,-0.080223769,4282.31421,4046.6099
nam,Namibia,Sub-Saharan Africa,Labor Only (All Sectors),1,KACE-1-0-G,ISO,-0.072249085,-0.082427338,-0.154677227,11533.26367,11904.374
zaf,South Africa,Sub-Saharan Africa,Labor Only (All Sectors),1,KACE-1-0-G,ISO,-0.307804167,-9.978392601,-10.28619385,334894.1536,349561.5625
xsc,Rest of South African Customs Union,Sub-Saharan Africa,Labor Only (All Sectors),1,KACE-1-0-G,ISO,0.040742349,-0.032840982,0.007901341,2270.591123,2092.7068
xtw,Rest of the World,N America,Labor Only (All Sectors),1,KACE-1-0-G,ISO,0.000330033,0.001359172,0.001689208,76.28003619,90.5929
aus,Australia,Oceania,Labor Only (All Sectors),1,KIOST-ESM,ISO,-0.47684294,-84.32929993,-84.8061676,1141812.726,1189179.25
nzl,New Zealand,Oceania,Labor Only (All Sectors),1,KIOST-ESM,ISO,10.99714279,-6.172758102,4.824386597,180885.9698,187628.125
xoc,Rest of Oceania,Oceania,Labor Only (All Sectors),1,KIOST-ESM,ISO,3.532523871,2.077553272,5.610079765,45784.75981,52006.2461
chn,China,E Asia,Labor Only (All Sectors),1,KIOST-ESM,ISO,-3673.463379,-13077.16211,-16750.63086,10634354.25,10702734
hkg,Hong Kong,E Asia,Labor Only (All Sectors),1,KIOST-ESM,ISO,-17.19640732,-33.99638367,-51.19280243,338351.8605,303837.5313
jpn,Japan,E Asia,Labor Only (All Sectors),1,KIOST-ESM,ISO,-30.45017052,-807.911499,-838.3615723,3811644.095,4222925
kor,"Korea, Republic of",E Asia,Labor Only (All Sectors),1,KIOST-ESM,ISO,-30.44597435,-461.9534912,-492.3995361,1319140.14,1436882.25
mng,Mongolia,E Asia,Labor Only (All Sectors),1,KIOST-ESM,ISO,-1.063720465,-2.353825569,-3.417545319,9534.373161,10260.3457
twn,Chinese Taipei,E Asia,Labor Only (All Sectors),1,KIOST-ESM,ISO,-20.28408241,-618.2892456,-638.5734863,498787.0241,539912.0625
xea,Rest of East Asia,E Asia,Labor Only (All Sectors),1,KIOST-ESM,ISO,-2.204293728,-6.15285635,-8.357146263,65991.24494,60750.1563
brn,Brunei Darussalam,SE Asia,Labor Only (All Sectors),1,KIOST-ESM,ISO,-0.668195903,-4.620049477,-5.288244724,11404.3365,10575.5898
khm,Cambodia,SE Asia,Labor Only (All Sectors),1,KIOST-ESM,ISO,-14.07303619,-12.58504868,-26.65807724,20269.07872,20846.584
idn,Indonesia,SE Asia,Labor Only (All Sectors),1,KIOST-ESM,ISO,-245.6024628,-562.3048096,-807.9070435,995883.1294,902508.75
lao,Lao PDR,SE Asia,Labor Only (All Sectors),1,KIOST-ESM,ISO,-6.779845715,-5.132086754,-11.91192341,15937.08307,15495.9434
mys,Malaysia,SE Asia,Labor Only (All Sectors),1,KIOST-ESM,ISO,-16.50408936,-125.5414429,-142.0455475,306019.3639,286098.25
phl,Philippines,SE Asia,Labor Only (All Sectors),1,KIOST-ESM,ISO,-6.106704235,-12.12042046,-18.2271328,299024.833,308774
sgp,Singapore,SE Asia,Labor Only (All Sectors),1,KIOST-ESM,ISO,-5.783302784,-44.91355133,-50.69683838,306124.7433,311263.2188
tha,Thailand,SE Asia,Labor Only (All Sectors),1,KIOST-ESM,ISO,-32.42975617,-284.5811768,-317.0110169,402651.6075,407908.0937
vnm,Viet Nam,SE Asia,Labor Only (All Sectors),1,KIOST-ESM,ISO,-179.9074402,-240.2591248,-420.1665649,194587.7331,210226.0781
xse,Rest of Southeast Asia,SE Asia,Labor Only (All Sectors),1,KIOST-ESM,ISO,48.84370422,16.11988449,64.9635849,60388.88224,59210.5547
afg,Afghanistan,C Asia,Labor Only (All Sectors),1,KIOST-ESM,ISO,-19.41178513,6.211258411,-13.20052528,16888.34378,15970.0098
bgd,Bangladesh,S Asia,Labor Only (All Sectors),1,KIOST-ESM,ISO,-49.43184662,-322.8734131,-372.3051758,289703.3159,272672.4375
ind,India,S Asia,Labor Only (All Sectors),1,KIOST-ESM,ISO,-845.7282715,-2402.527832,-3248.253906,2525112.672,2434175.5
npl,Nepal,S Asia,Labor Only (All Sectors),1,KIOST-ESM,ISO,20.25063133,-5.555593491,14.69504452,23537.00307,26950.0723
pak,Pakistan,S Asia,Labor Only (All Sectors),1,KIOST-ESM,ISO,-1423.899658,-884.34375,-2308.24292,330316.3011,318852.125
lka,Sri Lanka,S Asia,Labor Only (All Sectors),1,KIOST-ESM,ISO,-2.440495253,-1.888010979,-4.328502655,76728.41096,81567.0313
